source,detector,type,ShortSeperation,cond,beta,se,tstat,dfe,p,q,power,Contrast
2,1,hbo,0,aloc_sentences-dloc_jabwords,0.794872909889144,1.7069307593683503,0.46567378643014706,156,0.642098498667028,0.9049052500542809,0.4946057170891961,Federonko Contrast (Sent v. Wordlist)
2,1,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.19932097581584,2.5988948064038397,0.846252403289499,156,0.39870819477665903,0.78580068887429,0.39959105741031603,Syntactic (Sentence v. Non Sentence)
2,1,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.609575156037556,2.43973627690547,-0.24985288853053197,156,0.803029829437077,0.953610095385023,0.6026950529077061,Semantic (Words v. Non Words)
2,1,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,2.02330368083018,2.28034567895327,0.8872793715025359,156,0.37629439355251393,0.7795050376858109,0.39281166021787,Localizer v. Not (Baseline)
2,1,hbr,0,aloc_sentences-dloc_jabwords,1.07930883079158,1.45887984261785,0.7398202369119321,156,0.46052096669665,0.7994752048323579,0.4195356180060089,Federonko Contrast (Sent v. Wordlist)
2,1,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.794427861634585,2.1000814200377103,0.37828431510065896,156,0.705733665472928,0.9258631303486529,0.530409327170013,Syntactic (Sentence v. Non Sentence)
2,1,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,1.36418979994858,2.0980254054429097,0.6502255865965479,156,0.516502939465234,0.813291267902157,0.439578764317661,Semantic (Words v. Non Words)
2,2,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-0.0485370097492165,3.3615195758906604,-0.0144390085059541,156,0.9884981879493231,0.997403577029948,0.9277701786067779,Localizer v. Not (Baseline)
2,2,hbo,0,aloc_sentences-dloc_jabwords,0.226701032696844,1.51838403079563,0.14930414710569198,156,0.881506486658148,0.9640092244581809,0.68847217321589,Federonko Contrast (Sent v. Wordlist)
2,2,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.378869702073308,2.23211126554065,0.16973602880927202,156,0.8654376512037251,0.9640092244581809,0.667861565547922,Syntactic (Sentence v. Non Sentence)
2,2,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.0745323633203803,2.1698342744126102,0.0343493345087641,156,0.972642496334221,0.994948341260978,0.8690962401491571,Semantic (Words v. Non Words)
2,2,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,3.31512117140114,1.8507973130814699,1.79118542477331,156,0.0752023296032572,0.366202648502818,0.30956947161432696,Localizer v. Not (Baseline)
2,2,hbr,0,aloc_sentences-dloc_jabwords,-0.368617629251011,1.00185935338604,-0.367933510831808,156,0.713421555644207,0.929107142234315,0.535237534288247,Federonko Contrast (Sent v. Wordlist)
2,2,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.78842637083857,1.43070197866406,0.551076592187826,156,0.5823695615007111,0.8658237728506141,0.46635525965440205,Syntactic (Sentence v. Non Sentence)
2,2,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.52566162934059,1.4200228390114098,-1.07439231780436,156,0.28430587491942305,0.7046769066357529,0.366823675156843,Semantic (Words v. Non Words)
2,3,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.31306844909313,3.2628041458214803,0.40243557087995,156,0.687914396273631,0.9208734547726691,0.519671381404514,Localizer v. Not (Baseline)
2,3,hbo,0,aloc_sentences-dloc_jabwords,0.55510107331115,1.56639197859297,0.3543819688158621,156,0.723531218368015,0.935024959121743,0.5417791483471671,Federonko Contrast (Sent v. Wordlist)
2,3,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.1135071925226496,2.2375534017649503,0.944561676541685,156,0.346343343607299,0.7656010753424509,0.384060560646873,Syntactic (Sentence v. Non Sentence)
2,3,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.0033050459003499,2.2491913681635003,-0.44607366900912704,156,0.656162550719682,0.9049052500542809,0.501945134995209,Semantic (Words v. Non Words)
2,3,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-0.5671187812187161,2.22742718586353,-0.254607102228958,156,0.7993618932458821,0.953610095385023,0.599434309108489,Localizer v. Not (Baseline)
2,3,hbr,0,aloc_sentences-dloc_jabwords,-1.15566349385453,1.38976581113452,-0.831552686499834,156,0.406932499595614,0.78580068887429,0.40213372926640206,Federonko Contrast (Sent v. Wordlist)
2,3,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.72476236819699,1.94084858658265,-0.888664051446621,156,0.375551869213609,0.7795050376858109,0.39259063152753293,Syntactic (Sentence v. Non Sentence)
2,3,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.586564619512067,1.88770013634225,-0.310729764870726,156,0.756420853374525,0.951900399752211,0.564744022447932,Semantic (Words v. Non Words)
2,4,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-5.3101156760181905,4.004943848989,-1.3258901688118998,156,0.18681424863021698,0.5564873579756789,0.34105485085353493,Localizer v. Not (Baseline)
2,4,hbo,0,aloc_sentences-dloc_jabwords,2.88143740806528,1.74105628304207,1.65499383111882,156,0.0999362218577412,0.41455025363211206,0.31722959467080203,Federonko Contrast (Sent v. Wordlist)
2,4,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.55048598205956,2.56074523609671,0.21497100699429697,156,0.8300706976674042,0.9540865052711821,0.628481452900078,Syntactic (Sentence v. Non Sentence)
2,4,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,5.2123888340710005,2.62831861368937,1.9831647529042802,156,0.0491044245145751,0.295253616009781,0.303434818577201,Semantic (Words v. Non Words)
2,4,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.6700812368950801,2.46500437459108,0.677516540785908,156,0.499081843015036,0.7994752048323579,0.43310729443551205,Localizer v. Not (Baseline)
2,4,hbr,0,aloc_sentences-dloc_jabwords,-0.15993983445030702,1.35223226456908,-0.11827837468534,156,0.9059992522444409,0.965037583828772,0.7242077590692021,Federonko Contrast (Sent v. Wordlist)
2,4,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.33665591381951,1.9148826564588002,0.698035417110827,156,0.486194207840108,0.7994752048323579,0.428461351467495,Syntactic (Sentence v. Non Sentence)
2,4,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.6565355827201202,1.9588049992794498,-0.845686826064608,156,0.39902274708491,0.78580068887429,0.3996877407032511,Semantic (Words v. Non Words)
3,4,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,2.09267830338313,3.0943414758504098,0.6762919734991429,156,0.49985673105919004,0.7994752048323579,0.433390376000938,Localizer v. Not (Baseline)
3,4,hbo,0,aloc_sentences-dloc_jabwords,1.05583290806851,1.6557896443150601,0.6376612582966551,156,0.5246290321379601,0.816089605547937,0.44267709441301795,Federonko Contrast (Sent v. Wordlist)
3,4,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,4.023138377704069,2.41176267778872,1.6681319496132099,156,0.0972955272122747,0.4086412142915539,0.31644391568150704,Syntactic (Sentence v. Non Sentence)
3,4,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.91147256156704,2.3513220249185296,-0.8129352514499891,156,0.417494108659079,0.788383518225146,0.405445525400308,Semantic (Words v. Non Words)
3,4,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,4.39752416327868,1.42774339789803,3.0800521786707997,156,0.00244656969120432,0.0513779635152907,0.719049991383477,Localizer v. Not (Baseline)
3,4,hbr,0,aloc_sentences-dloc_jabwords,1.82818644610113,0.8143625658681309,2.2449293751023998,156,0.0261785935395969,0.208014618456154,0.39997868457585,Federonko Contrast (Sent v. Wordlist)
3,4,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,4.82442491106002,1.17340949814883,4.11145888853895,156,6.339171167212221e-05,0.0032342746648849397,0.9455702516426641,Syntactic (Sentence v. Non Sentence)
3,4,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.1680520188577599,1.1085228378508,-1.05370135731473,156,0.293648959274598,0.7047575022590341,0.36935726085381604,Semantic (Words v. Non Words)
3,5,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,3.6038058275166405,3.9234668429057207,0.918525878212255,156,0.35976160996921397,0.7795050376858109,0.387940649443359,Localizer v. Not (Baseline)
3,5,hbo,0,aloc_sentences-dloc_jabwords,0.36288771849993795,2.29800424942926,0.15791429393138198,156,0.8747285562491821,0.9640092244581809,0.6795375288530829,Federonko Contrast (Sent v. Wordlist)
3,5,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.8235569854283702,3.3083316714698197,-0.55120138079088,156,0.582284231578608,0.8658237728506141,0.46631788570859095,Syntactic (Sentence v. Non Sentence)
3,5,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.54933242242824,3.2548590727993703,0.7832389560988471,156,0.434674263490371,0.7937530028954591,0.41095121773660204,Semantic (Words v. Non Words)
3,5,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.4253174194619298,1.9725013050163898,0.722593904418273,156,0.471011298447435,0.7994752048323579,0.423132005036887,Localizer v. Not (Baseline)
3,5,hbr,0,aloc_sentences-dloc_jabwords,-0.334315766896711,1.3104149341148301,-0.255122067211892,156,0.7989648577763641,0.953610095385023,0.599084468063341,Federonko Contrast (Sent v. Wordlist)
3,5,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.0007430258238998,1.8839902770068002,-0.5311826913532911,156,0.596047669552941,0.870747899868644,0.47244805012965096,Syntactic (Sentence v. Non Sentence)
3,5,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.332111492030481,1.86521798155553,0.178055055931592,156,0.8589107432279691,0.9640092244581809,0.660022883717904,Semantic (Words v. Non Words)
3,6,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,4.4503764883753805,4.51319175295587,0.9860818533714292,156,0.32561987583632396,0.747211047498623,0.378184464905736,Localizer v. Not (Baseline)
3,6,hbo,0,aloc_sentences-dloc_jabwords,1.1685461411251001,2.4245714305221098,0.481959873986248,156,0.630509929417655,0.9049052500542809,0.48877127153053795,Federonko Contrast (Sent v. Wordlist)
3,6,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,3.0376855793932402,3.4779808659964595,0.8734049140672671,156,0.383784884361659,0.7828569345750931,0.39505379614729097,Syntactic (Sentence v. Non Sentence)
3,6,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.70059329714305,3.4314207484561403,-0.204170035825032,156,0.838486741933925,0.9550221874230459,0.637208326110731,Semantic (Words v. Non Words)
3,6,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,3.8135084062709304,2.47034758848021,1.5437132912203002,156,0.124683951889451,0.47606599812336,0.324336085403435,Localizer v. Not (Baseline)
3,6,hbr,0,aloc_sentences-dloc_jabwords,0.512942225405586,1.5187326612669099,0.33774359272532894,156,0.736010468813177,0.940302347989458,0.5501749260818339,Federonko Contrast (Sent v. Wordlist)
3,6,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,3.22878478977246,2.18950000831064,1.4746676307453899,156,0.14231719790187697,0.51456790177584,0.32919407566776504,Syntactic (Sentence v. Non Sentence)
3,6,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-2.2029003389612796,2.2160736636834,-0.9940555564835211,156,0.321735203876592,0.747211047498623,0.37709742789220196,Semantic (Words v. Non Words)
4,3,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-0.29654399965544803,2.5914223625956603,-0.11443290909877699,156,0.909041777211792,0.965037583828772,0.729083572187417,Localizer v. Not (Baseline)
4,3,hbo,0,aloc_sentences-dloc_jabwords,2.73769105806885,1.14842947351451,2.38385649376515,156,0.0183344772211627,0.17112178739751802,0.45433173326399395,Federonko Contrast (Sent v. Wordlist)
4,3,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.291251526428021,1.6132304546491398,0.18053931822863198,156,0.856963515883335,0.9640092244581809,0.657738893116169,Syntactic (Sentence v. Non Sentence)
4,3,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,5.18413058970968,1.7176531777008701,3.01814746830836,156,0.00297134018680361,0.05546501682033401,0.697878442604686,Semantic (Words v. Non Words)
4,3,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-0.9136060764995401,1.29975695537978,-0.7029053183505329,156,0.48316238288314395,0.7994752048323579,0.427385002333835,Localizer v. Not (Baseline)
4,3,hbr,0,aloc_sentences-dloc_jabwords,1.00514073379334,0.764996991704729,1.31391462279279,156,0.19080380998253302,0.562369124159045,0.342103507941284,Federonko Contrast (Sent v. Wordlist)
4,3,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.46588490954431705,1.1010173468954598,0.42314038998383796,156,0.672775589484098,0.9140331326395129,0.511008559172246,Syntactic (Sentence v. Non Sentence)
4,3,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,1.5443965580423602,1.1069535242490098,1.3951774164052,156,0.164945408054895,0.543349579474949,0.335274655991438,Semantic (Words v. Non Words)
4,4,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-3.0581040836099906,2.4436138617611096,-1.2514678081773603,156,0.212637227784506,0.59920299567964,0.347829498730562,Localizer v. Not (Baseline)
4,4,hbo,0,aloc_sentences-dloc_jabwords,-0.232020183290242,1.23859823817041,-0.187324812953851,156,0.8516493856946831,0.9640092244581809,0.651627503685963,Federonko Contrast (Sent v. Wordlist)
4,4,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.9987083464673421,1.8370897082578999,0.543636133814287,156,0.587467936059084,0.8680216281736178,0.46860241744647796,Syntactic (Sentence v. Non Sentence)
4,4,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.4627487130478303,1.79996747126073,-0.8126528597893441,156,0.417655554297845,0.788383518225146,0.405496568462897,Semantic (Words v. Non Words)
4,4,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.9900678471958402,1.1630261963817499,1.7111117990180098,156,0.0890480770037858,0.40506249299384994,0.31394604124808195,Localizer v. Not (Baseline)
4,4,hbr,0,aloc_sentences-dloc_jabwords,-0.30857868750719,0.705327511520076,-0.43749702438539706,156,0.6623560180166689,0.9049052500542809,0.505272358448937,Federonko Contrast (Sent v. Wordlist)
4,4,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.00165842233447544,1.0180883736725501,0.0016289571488701,156,0.998702362020168,0.998702362020168,0.986048815830365,Syntactic (Sentence v. Non Sentence)
4,4,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.618815797348856,1.0168133997663,-0.608583440669727,156,0.5436857145081561,0.8337627545989751,0.45015597149516606,Semantic (Words v. Non Words)
4,7,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-4.2533369816189905,3.3865604058495293,-1.2559459959055501,156,0.211013288739594,0.59920299567964,0.34740386610684,Localizer v. Not (Baseline)
4,7,hbo,0,aloc_sentences-dloc_jabwords,-2.02515175061331,1.90341423036895,-1.06395744988245,156,0.288992092046874,0.7046769066357529,0.36809213333389706,Federonko Contrast (Sent v. Wordlist)
4,7,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-3.6655965723161805,2.6595144363228598,-1.37829542199604,156,0.17008563932888698,0.554842473927243,0.33663955720955896,Syntactic (Sentence v. Non Sentence)
4,7,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.38470692891043,2.62835959628489,-0.146367692401832,156,0.883820102736787,0.9640092244581809,0.6916082424223872,Semantic (Words v. Non Words)
4,7,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-0.149871085914487,1.8414060704306598,-0.0813894818319113,156,0.935236541488012,0.9768156412099771,0.776256060238745,Localizer v. Not (Baseline)
4,7,hbr,0,aloc_sentences-dloc_jabwords,1.55127099485507,1.02071254516273,1.51979222966027,156,0.130587388702883,0.4875262511574289,0.32597748362246304,Federonko Contrast (Sent v. Wordlist)
4,7,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.8976358968385,1.4835870892681,1.9531282779415402,156,0.052593773202412,0.30468116889673197,0.30168510497906603,Syntactic (Sentence v. Non Sentence)
4,7,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.20490609287165001,1.43379326688106,0.142911881095232,156,0.886544197492792,0.9640092244581809,0.695359656495796,Semantic (Words v. Non Words)
5,5,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-4.73770878967274,4.86499019620742,-0.973837273786511,156,0.331644964914716,0.747211047498623,0.379879169371159,Localizer v. Not (Baseline)
5,5,hbo,0,aloc_sentences-dloc_jabwords,-2.4746470994916803,2.3479143944232,-1.0539767145554801,156,0.29352327068207396,0.7047575022590341,0.36932305280889505,Federonko Contrast (Sent v. Wordlist)
5,5,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-7.23123641537046,3.34511456292027,-2.16173057136125,156,0.0321635963120995,0.225145174184696,0.36827308028479905,Syntactic (Sentence v. Non Sentence)
5,5,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.28194221638711,3.3503671099090497,0.681102142400465,156,0.49681663810659704,0.7994752048323579,0.432282241704975,Semantic (Words v. Non Words)
5,5,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-2.22485375891114,1.9116462550725701,-1.16384176884581,156,0.24626508375776998,0.65670689002072,0.35666984636804,Localizer v. Not (Baseline)
5,5,hbr,0,aloc_sentences-dloc_jabwords,0.082880629709477,1.03235446205236,0.0802831127834786,156,0.936114989492895,0.9768156412099771,0.7780285854244571,Federonko Contrast (Sent v. Wordlist)
5,5,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.15697336220385,1.4597113029487698,0.7926042361024721,156,0.4292121602943689,0.7937530028954591,0.40918429240613696,Syntactic (Sentence v. Non Sentence)
5,5,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.991212102784898,1.4659596550264697,-0.6761523752623341,156,0.499945107674238,0.7994752048323579,0.43342268918352095,Semantic (Words v. Non Words)
5,6,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,3.8633707030275,4.2516626075184,0.9086729262561279,156,0.364924461490823,0.7795050376858109,0.38945067243474996,Localizer v. Not (Baseline)
5,6,hbo,0,aloc_sentences-dloc_jabwords,5.68151913017831,2.4969838407189,2.2753527826365696,156,0.0242463773405522,0.20002414967130802,0.411753493476969,Federonko Contrast (Sent v. Wordlist)
5,6,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,6.650872629199441,3.5701372178625204,1.8629179281745902,156,0.0643540788014581,0.34322175360777696,0.305928322858302,Syntactic (Sentence v. Non Sentence)
5,6,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,4.71216563115719,3.45065256270457,1.36558681163306,156,0.174034456964677,0.555525753888499,0.33768509497448196,Semantic (Words v. Non Words)
5,6,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-1.1753344734637199,1.94670090686714,-0.603757089400658,156,0.54688208119442,0.8337627545989751,0.451441028044627,Localizer v. Not (Baseline)
5,6,hbr,0,aloc_sentences-dloc_jabwords,3.44225067580322,1.2341730453804298,2.78911509912466,156,0.0059439198893732,0.0768137339549767,0.6140286222722939,Federonko Contrast (Sent v. Wordlist)
5,6,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.2258131032185804,1.75763429396366,1.26636872690913,156,0.20726876774192102,0.596361880584278,0.346422468715609,Syntactic (Sentence v. Non Sentence)
5,6,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,4.65868824838786,1.76174436116092,2.6443610952260803,156,0.00902109226723052,0.108209206073641,0.557782753615489,Semantic (Words v. Non Words)
6,4,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-3.3936675139489503,3.40670813645498,-0.996172075216398,156,0.32070921800741603,0.747211047498623,0.37681104565227397,Localizer v. Not (Baseline)
6,4,hbo,0,aloc_sentences-dloc_jabwords,-3.0532606299975003,1.82417406463254,-1.67377702007431,156,0.0961783301400571,0.4086412142915539,0.316109572219174,Federonko Contrast (Sent v. Wordlist)
6,4,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-4.43009542903678,2.65560732867154,-1.66820424887625,156,0.0972811527740147,0.4086412142915539,0.31643962134384995,Syntactic (Sentence v. Non Sentence)
6,4,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.67642583095822,2.5912393147685298,-0.646959090734533,156,0.518609221305836,0.813291267902157,0.440376837186318,Semantic (Words v. Non Words)
6,4,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.762058489443887,2.10046393056248,0.362804844375412,156,0.717241761681617,0.930475798938314,0.5376831547929389,Localizer v. Not (Baseline)
6,4,hbr,0,aloc_sentences-dloc_jabwords,2.3815737975683997,1.2585700135149198,1.89228550815157,156,0.0603056013754905,0.332175115773193,0.30450772344978494,Federonko Contrast (Sent v. Wordlist)
6,4,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,3.8839183301625297,1.78622622172825,2.17437090717696,156,0.0311842112960162,0.222933936073648,0.37303810133827003,Syntactic (Sentence v. Non Sentence)
6,4,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.8792292649742751,1.7866813560285202,0.49210188599529997,156,0.6233391088842131,0.902766985280585,0.485252108761456,Semantic (Words v. Non Words)
6,6,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-5.22777213726322,3.1801680578120797,-1.64386662661465,156,0.10221759778305302,0.418842839696414,0.317903391059774,Localizer v. Not (Baseline)
6,6,hbo,0,aloc_sentences-dloc_jabwords,-1.35296472382783,1.79103782056402,-0.755408237779016,156,0.45114311374939503,0.7978109801041929,0.416376881948632,Federonko Contrast (Sent v. Wordlist)
6,6,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.80817117546752,2.5529012059724705,-0.7082809045792049,156,0.47982780693072796,0.7994752048323579,0.426208266709231,Syntactic (Sentence v. Non Sentence)
6,6,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.8977582721881441,2.39406742772868,-0.374992893596098,156,0.708175072915487,0.9258631303486529,0.531929316676585,Semantic (Words v. Non Words)
6,6,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,2.82453455602589,1.63694282649255,1.7254937132275803,156,0.0864187344040877,0.403287427219076,0.313134129237744,Localizer v. Not (Baseline)
6,6,hbr,0,aloc_sentences-dloc_jabwords,1.25670206000832,0.922890468790893,1.36170228483859,156,0.175255148548157,0.555525753888499,0.338007828693663,Federonko Contrast (Sent v. Wordlist)
6,6,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.0262150168172713,1.38961271430939,0.0188649805426541,156,0.9849729227630791,0.997403577029948,0.9128084388530742,Syntactic (Sentence v. Non Sentence)
6,6,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.4871891031993703,1.3326077388236102,1.86640751868588,156,0.0638614615773988,0.34322175360777696,0.305757460472885,Semantic (Words v. Non Words)
6,7,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,4.641400709911999,3.14026206950598,1.4780297335636698,156,0.14141599416128398,0.51456790177584,0.32894880541029803,Localizer v. Not (Baseline)
6,7,hbo,0,aloc_sentences-dloc_jabwords,-0.35502319017147704,1.62882354141893,-0.21796295371701502,156,0.8277428260800959,0.9540865052711821,0.626130621469021,Federonko Contrast (Sent v. Wordlist)
6,7,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.31897328981545603,2.4112210254925297,0.132287038991086,156,0.8949277302358041,0.965037583828772,0.707327420128585,Syntactic (Sentence v. Non Sentence)
6,7,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-1.02901967015841,2.3177627605672697,-0.443971094740757,156,0.6576787009332911,0.9049052500542809,0.502754107087538,Semantic (Words v. Non Words)
6,7,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.39949779792689705,1.9387522184247898,0.206059234455181,156,0.8370133153667819,0.9550221874230459,0.6356539820535789,Localizer v. Not (Baseline)
6,7,hbr,0,aloc_sentences-dloc_jabwords,-1.11534922268399,1.04923834091881,-1.06300845021284,156,0.28942087236825603,0.7046769066357529,0.36820842409191207,Federonko Contrast (Sent v. Wordlist)
6,7,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-0.0709814634288738,1.51278274917305,-0.0469211216664623,156,0.962636107545113,0.992164822500484,0.8398973438296721,Syntactic (Sentence v. Non Sentence)
6,7,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-2.15971698193911,1.51000717551116,-1.4302693503479698,156,0.15463959300558,0.530192890304844,0.33252192339860304,Semantic (Words v. Non Words)
7,3,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.0938186809391272,2.8985340293668997,0.0323676313572965,156,0.974220250818041,0.994948341260978,0.8741299681858492,Localizer v. Not (Baseline)
7,3,hbo,0,aloc_sentences-dloc_jabwords,0.7523703803646691,1.25087810900463,0.601473776660269,156,0.548397526090397,0.8337627545989751,0.452053481233896,Federonko Contrast (Sent v. Wordlist)
7,3,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.0307259179025703,1.81118424726352,1.1212144324746398,156,0.263919569279717,0.682130579061421,0.361354036723541,Syntactic (Sentence v. Non Sentence)
7,3,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.525985157173232,1.85492028266738,-0.28356213584384604,156,0.77712193209858,0.953610095385023,0.580716705690178,Semantic (Words v. Non Words)
7,3,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-1.08848552937241,1.77248955019975,-0.614099828825363,156,0.540043884237308,0.8337627545989751,0.44870280105610705,Localizer v. Not (Baseline)
7,3,hbr,0,aloc_sentences-dloc_jabwords,0.0953038734282817,0.9981643835788649,0.0954791364991153,156,0.9240567996958101,0.9702596396806,0.7548712224384541,Federonko Contrast (Sent v. Wordlist)
7,3,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.8064000566569101,1.4353737918751899,0.5618049188451589,156,0.575055203574462,0.8658237728506141,0.46317928094906896,Syntactic (Sentence v. Non Sentence)
7,3,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.615792309800347,1.47328595263428,-0.4179720228101621,156,0.6765423364632671,0.9140331326395129,0.513126655394207,Semantic (Words v. Non Words)
